X,Y,index,index_target,acres,shape_area,label,shape_leng,nbrdesc,color_2,nonres_status
-76.6672461202186,39.3373018278689,26626,1,89.4854987441,3897988.3253,Towanda-Grantley,9571.92500596,TOWANDA-GRANTLEY,1,0
-76.6662512240437,39.3373018278689,26627,1,283.420105526,12345779.7967,Central Park Heights,19209.9055291,CENTRAL PARK HEIGHTS,2,0
-76.6652563278688,39.3373018278689,26628,1,283.420105526,12345779.7967,Central Park Heights,19209.9055291,CENTRAL PARK HEIGHTS,2,0
-76.664261431694,39.3373018278689,26629,1,283.420105526,12345779.7967,Central Park Heights,19209.9055291,CENTRAL PARK HEIGHTS,2,0
-76.6632665355191,39.3373018278689,26630,1,283.420105526,12345779.7967,Central Park Heights,19209.9055291,CENTRAL PARK HEIGHTS,2,0
-76.6622716393443,39.3373018278689,26631,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6612767431694,39.3373018278689,26632,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6602818469945,39.3373018278689,26633,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6592869508196,39.3373018278689,26634,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6582920546448,39.3373018278689,26635,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6572971584699,39.3373018278689,26636,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6563022622951,39.3373018278689,26637,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6553073661202,39.3373018278689,26638,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6543124699454,39.3373018278689,26639,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6533175737705,39.3373018278689,26640,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6523226775956,39.3373018278689,26641,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6513277814208,39.3373018278689,26642,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6503328852459,39.3373018278689,26643,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.649337989071,39.3373018278689,26644,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6483430928962,39.3373018278689,26645,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6473481967213,39.3373018278689,26646,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6463533005464,39.3373018278689,26647,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6453584043716,39.3373018278689,26648,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6443635081967,39.3373018278689,26649,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6433686120218,39.3373018278689,26650,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.642373715847,39.3373018278689,26651,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6413788196721,39.3373018278689,26652,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6403839234973,39.3373018278689,26653,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6393890273224,39.3373018278689,26654,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6383941311475,39.3373018278689,26655,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6373992349727,39.3373018278689,26656,1,393.24916759,17129933.7402,Hampden,19317.3123965,HAMPDEN,5,0
-76.6364043387978,39.3373018278689,26657,1,393.24916759,17129933.7402,Hampden,19317.3123965,HAMPDEN,5,0
-76.6354094426229,39.3373018278689,26658,1,393.24916759,17129933.7402,Hampden,19317.3123965,HAMPDEN,5,0
-76.6344145464481,39.3373018278689,26659,1,393.24916759,17129933.7402,Hampden,19317.3123965,HAMPDEN,5,0
-76.6334196502732,39.3373018278689,26660,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6324247540984,39.3373018278689,26661,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6314298579235,39.3373018278689,26662,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6304349617486,39.3373018278689,26663,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6294400655738,39.3373018278689,26664,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6284451693989,39.3373018278689,26665,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.627450273224,39.3373018278689,26666,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6264553770492,39.3373018278689,26667,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6254604808743,39.3373018278689,26668,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6244655846995,39.3373018278689,26669,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6234706885246,39.3373018278689,26670,1,93.1341763653,4056924.72247,Tuscany-Canterbury,9288.31099276,TUSCANY-CANTERBURY,3,0
-76.6224757923497,39.3373018278689,26671,1,93.1341763653,4056924.72247,Tuscany-Canterbury,9288.31099276,TUSCANY-CANTERBURY,3,0
-76.6214808961749,39.3373018278689,26672,1,93.1341763653,4056924.72247,Tuscany-Canterbury,9288.31099276,TUSCANY-CANTERBURY,3,0
-76.620486,39.3373018278689,26673,1,93.1341763653,4056924.72247,Tuscany-Canterbury,9288.31099276,TUSCANY-CANTERBURY,3,0
-76.6194911038251,39.3373018278689,26674,1,93.1341763653,4056924.72247,Tuscany-Canterbury,9288.31099276,TUSCANY-CANTERBURY,3,0
-76.6184962076503,39.3373018278689,26675,1,93.1341763653,4056924.72247,Tuscany-Canterbury,9288.31099276,TUSCANY-CANTERBURY,3,0
-76.6175013114754,39.3373018278689,26676,1,353.743960177,15409086.9053,Guilford,19160.9559939,GUILFORD,4,0
-76.6165064153005,39.3373018278689,26677,1,353.743960177,15409086.9053,Guilford,19160.9559939,GUILFORD,4,0
-76.6155115191257,39.3373018278689,26678,1,353.743960177,15409086.9053,Guilford,19160.9559939,GUILFORD,4,0
-76.6145166229508,39.3373018278689,26679,1,353.743960177,15409086.9053,Guilford,19160.9559939,GUILFORD,4,0
-76.613521726776,39.3373018278689,26680,1,353.743960177,15409086.9053,Guilford,19160.9559939,GUILFORD,4,0
-76.6125268306011,39.3373018278689,26681,1,353.743960177,15409086.9053,Guilford,19160.9559939,GUILFORD,4,0
-76.6115319344262,39.3373018278689,26682,1,353.743960177,15409086.9053,Guilford,19160.9559939,GUILFORD,4,0
-76.6105370382514,39.3373018278689,26683,1,353.743960177,15409086.9053,Guilford,19160.9559939,GUILFORD,4,0
-76.6095421420765,39.3373018278689,26684,1,353.743960177,15409086.9053,Guilford,19160.9559939,GUILFORD,4,0
-76.6085472459016,39.3373018278689,26685,1,109.808942371,4783277.52968,Pen Lucy,9278.92304964,PEN LUCY,1,0
-76.6075523497268,39.3373018278689,26686,1,109.808942371,4783277.52968,Pen Lucy,9278.92304964,PEN LUCY,1,0
-76.6065574535519,39.3373018278689,26687,1,109.808942371,4783277.52968,Pen Lucy,9278.92304964,PEN LUCY,1,0
-76.605562557377,39.3373018278689,26688,1,109.808942371,4783277.52968,Pen Lucy,9278.92304964,PEN LUCY,1,0
-76.6045676612022,39.3373018278689,26689,1,109.808942371,4783277.52968,Pen Lucy,9278.92304964,PEN LUCY,1,0
-76.6035727650273,39.3373018278689,26690,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.6025778688524,39.3373018278689,26691,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.6015829726776,39.3373018278689,26692,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.6005880765027,39.3373018278689,26693,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.5995931803279,39.3373018278689,26694,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.598598284153,39.3373018278689,26695,1,110.354403128,4807037.80027,Original Northwood,10610.4530743,ORIGINAL NORTHWOOD,3,0
-76.5976033879781,39.3373018278689,26696,1,110.354403128,4807037.80027,Original Northwood,10610.4530743,ORIGINAL NORTHWOOD,3,0
-76.5966084918033,39.3373018278689,26697,1,110.354403128,4807037.80027,Original Northwood,10610.4530743,ORIGINAL NORTHWOOD,3,0
-76.5956135956284,39.3373018278689,26698,1,110.354403128,4807037.80027,Original Northwood,10610.4530743,ORIGINAL NORTHWOOD,3,0
-76.5946186994535,39.3373018278689,26699,1,110.354403128,4807037.80027,Original Northwood,10610.4530743,ORIGINAL NORTHWOOD,3,0
-76.5936238032787,39.3373018278689,26700,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.5926289071038,39.3373018278689,26701,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.591634010929,39.3373018278689,26702,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.5906391147541,39.3373018278689,26703,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.5896442185792,39.3373018278689,26704,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.5886493224044,39.3373018278689,26705,1,326.842103136,14237242.0126,Ednor Gardens-Lakeside,18899.6803598,EDNOR GARDENS-LAKESIDE,2,0
-76.5876544262295,39.3373018278689,26706,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5866595300546,39.3373018278689,26707,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5856646338798,39.3373018278689,26708,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5846697377049,39.3373018278689,26709,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.58367484153,39.3373018278689,26710,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5826799453552,39.3373018278689,26711,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5816850491803,39.3373018278689,26712,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5806901530055,39.3373018278689,26713,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5796952568306,39.3373018278689,26714,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5787003606557,39.3373018278689,26715,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5777054644809,39.3373018278689,26716,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.576710568306,39.3373018278689,26717,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5757156721311,39.3373018278689,26718,1,297.062881256,12940059.1075,Montebello,15669.336386,MONTEBELLO,1,0
-76.5747207759563,39.3373018278689,26719,1,378.439300823,16484815.9438,Lauraville,20785.0176964,LAURAVILLE,4,0
-76.5737258797814,39.3373018278689,26720,1,144.678074604,6302176.92976,Arcadia,12268.0789032,ARCADIA,2,0
-76.5727309836066,39.3373018278689,26721,1,144.678074604,6302176.92976,Arcadia,12268.0789032,ARCADIA,2,0
-76.5717360874317,39.3373018278689,26722,1,144.678074604,6302176.92976,Arcadia,12268.0789032,ARCADIA,2,0
-76.5707411912568,39.3373018278689,26723,1,144.678074604,6302176.92976,Arcadia,12268.0789032,ARCADIA,2,0
-76.5697462950819,39.3373018278689,26724,1,66.6638686089,2903878.1166,Beverly Hills,7224.23458232,BEVERLY HILLS,3,0
-76.5687513989071,39.3373018278689,26725,1,66.6638686089,2903878.1166,Beverly Hills,7224.23458232,BEVERLY HILLS,3,0
-76.5677565027322,39.3373018278689,26726,1,66.6638686089,2903878.1166,Beverly Hills,7224.23458232,BEVERLY HILLS,3,0
-76.5667616065573,39.3373018278689,26727,1,66.6638686089,2903878.1166,Beverly Hills,7224.23458232,BEVERLY HILLS,3,0
-76.5657667103825,39.3373018278689,26728,1,66.6638686089,2903878.1166,Beverly Hills,7224.23458232,BEVERLY HILLS,3,0
-76.5647718142076,39.3373018278689,26729,1,83.8485492612,3652442.80582,Moravia-Walther,8864.34597724,MORAVIA-WALTHER,5,0
-76.5637769180328,39.3373018278689,26730,1,83.8485492612,3652442.80582,Moravia-Walther,8864.34597724,MORAVIA-WALTHER,5,0
-76.5627820218579,39.3373018278689,26731,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5617871256831,39.3373018278689,26732,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5607922295082,39.3373018278689,26733,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5597973333333,39.3373018278689,26734,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5588024371585,39.3373018278689,26735,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5578075409836,39.3373018278689,26736,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5568126448087,39.3373018278689,26737,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5558177486339,39.3373018278689,26738,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.554822852459,39.3373018278689,26739,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5538279562842,39.3373018278689,26740,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5528330601093,39.3373018278689,26741,1,473.078232268,20607287.7976,Waltherson,22365.1961845,WALTHERSON,2,0
-76.5518381639344,39.3373018278689,26742,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5508432677595,39.3373018278689,26743,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5498483715847,39.3373018278689,26744,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5488534754098,39.3373018278689,26745,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.547858579235,39.3373018278689,26746,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5468636830601,39.3373018278689,26747,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5458687868852,39.3373018278689,26748,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5448738907104,39.3373018278689,26749,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5438789945355,39.3373018278689,26750,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5428840983607,39.3373018278689,26751,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5418892021858,39.3373018278689,26752,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5408943060109,39.3373018278689,26753,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5398994098361,39.3373018278689,26754,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5389045136612,39.3373018278689,26755,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5379096174863,39.3373018278689,26756,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5369147213115,39.3373018278689,26757,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5359198251366,39.3373018278689,26758,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5349249289617,39.3373018278689,26759,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5339300327869,39.3373018278689,26760,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.532935136612,39.3373018278689,26761,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5319402404372,39.3373018278689,26762,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.5309453442623,39.3373018278689,26763,1,1359.88044741,59236392.289,Frankford,38658.586818,FRANKFORD,4,0
-76.7110215519126,39.3382581065574,26764,1,250.263504634,10901478.2619,Seton Business Park,16335.325213,SETON BUSINESS PARK,3,1
-76.7100266557377,39.3382581065574,26765,1,250.263504634,10901478.2619,Seton Business Park,16335.325213,SETON BUSINESS PARK,3,1
-76.7090317595628,39.3382581065574,26766,1,250.263504634,10901478.2619,Seton Business Park,16335.325213,SETON BUSINESS PARK,3,1
-76.708036863388,39.3382581065574,26767,1,219.71391841,9570738.28594,Grove Park,12781.6548805,GROVE PARK,5,0
-76.7070419672131,39.3382581065574,26768,1,219.71391841,9570738.28594,Grove Park,12781.6548805,GROVE PARK,5,0
-76.7060470710382,39.3382581065574,26769,1,219.71391841,9570738.28594,Grove Park,12781.6548805,GROVE PARK,5,0
-76.7050521748634,39.3382581065574,26770,1,219.71391841,9570738.28594,Grove Park,12781.6548805,GROVE PARK,5,0
-76.7040572786885,39.3382581065574,26771,1,219.71391841,9570738.28594,Grove Park,12781.6548805,GROVE PARK,5,0
-76.7030623825137,39.3382581065574,26772,1,219.71391841,9570738.28594,Grove Park,12781.6548805,GROVE PARK,5,0
-76.7020674863388,39.3382581065574,26773,1,219.71391841,9570738.28594,Grove Park,12781.6548805,GROVE PARK,5,0
-76.7010725901639,39.3382581065574,26774,1,219.71391841,9570738.28594,Grove Park,12781.6548805,GROVE PARK,5,0
-76.7000776939891,39.3382581065574,26775,1,219.71391841,9570738.28594,Grove Park,12781.6548805,GROVE PARK,5,0
-76.6990827978142,39.3382581065574,26776,1,676.785085345,29480758.3176,Howard Park,24848.8998103,HOWARD PARK,1,0
-76.6980879016393,39.3382581065574,26777,1,676.785085345,29480758.3176,Howard Park,24848.8998103,HOWARD PARK,1,0
-76.6970930054645,39.3382581065574,26778,1,676.785085345,29480758.3176,Howard Park,24848.8998103,HOWARD PARK,1,0
-76.6960981092896,39.3382581065574,26779,1,676.785085345,29480758.3176,Howard Park,24848.8998103,HOWARD PARK,1,0
-76.6951032131147,39.3382581065574,26780,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.6941083169399,39.3382581065574,26781,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.693113420765,39.3382581065574,26782,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.6921185245902,39.3382581065574,26783,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.6911236284153,39.3382581065574,26784,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.6901287322404,39.3382581065574,26785,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.6891338360656,39.3382581065574,26786,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.6881389398907,39.3382581065574,26787,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.6871440437158,39.3382581065574,26788,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.686149147541,39.3382581065574,26789,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.6851542513661,39.3382581065574,26790,1,174.532924624,7602654.19664,West Arlington,11687.7051579,WEST ARLINGTON,3,0
-76.6841593551913,39.3382581065574,26791,1,108.837036975,4740941.33062,Dolfield,8664.08439952,DOLFIELD,2,0
-76.6831644590164,39.3382581065574,26792,1,108.837036975,4740941.33062,Dolfield,8664.08439952,DOLFIELD,2,0
-76.6821695628415,39.3382581065574,26793,1,108.837036975,4740941.33062,Dolfield,8664.08439952,DOLFIELD,2,0
-76.6811746666667,39.3382581065574,26794,1,108.837036975,4740941.33062,Dolfield,8664.08439952,DOLFIELD,2,0
-76.6801797704918,39.3382581065574,26795,1,108.837036975,4740941.33062,Dolfield,8664.08439952,DOLFIELD,2,0
-76.6791848743169,39.3382581065574,26796,1,108.837036975,4740941.33062,Dolfield,8664.08439952,DOLFIELD,2,0
-76.6781899781421,39.3382581065574,26797,1,108.837036975,4740941.33062,Dolfield,8664.08439952,DOLFIELD,2,0
-76.6771950819672,39.3382581065574,26798,1,108.837036975,4740941.33062,Dolfield,8664.08439952,DOLFIELD,2,0
-76.6762001857923,39.3382581065574,26799,1,108.837036975,4740941.33062,Dolfield,8664.08439952,DOLFIELD,2,0
-76.6752052896175,39.3382581065574,26800,1,67.0784689008,2921938.10532,Lucille Park,9489.16611502,LUCILLE PARK,5,0
-76.6742103934426,39.3382581065574,26801,1,67.0784689008,2921938.10532,Lucille Park,9489.16611502,LUCILLE PARK,5,0
-76.6732154972678,39.3382581065574,26802,1,67.0784689008,2921938.10532,Lucille Park,9489.16611502,LUCILLE PARK,5,0
-76.6722206010929,39.3382581065574,26803,1,89.4854987441,3897988.3253,Towanda-Grantley,9571.92500596,TOWANDA-GRANTLEY,1,0
-76.671225704918,39.3382581065574,26804,1,89.4854987441,3897988.3253,Towanda-Grantley,9571.92500596,TOWANDA-GRANTLEY,1,0
-76.6702308087432,39.3382581065574,26805,1,89.4854987441,3897988.3253,Towanda-Grantley,9571.92500596,TOWANDA-GRANTLEY,1,0
-76.6692359125683,39.3382581065574,26806,1,89.4854987441,3897988.3253,Towanda-Grantley,9571.92500596,TOWANDA-GRANTLEY,1,0
-76.6682410163934,39.3382581065574,26807,1,89.4854987441,3897988.3253,Towanda-Grantley,9571.92500596,TOWANDA-GRANTLEY,1,0
-76.6672461202186,39.3382581065574,26808,1,283.420105526,12345779.7967,Central Park Heights,19209.9055291,CENTRAL PARK HEIGHTS,2,0
-76.6662512240437,39.3382581065574,26809,1,283.420105526,12345779.7967,Central Park Heights,19209.9055291,CENTRAL PARK HEIGHTS,2,0
-76.6652563278689,39.3382581065574,26810,1,283.420105526,12345779.7967,Central Park Heights,19209.9055291,CENTRAL PARK HEIGHTS,2,0
-76.664261431694,39.3382581065574,26811,1,283.420105526,12345779.7967,Central Park Heights,19209.9055291,CENTRAL PARK HEIGHTS,2,0
-76.6632665355191,39.3382581065574,26812,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6622716393443,39.3382581065574,26813,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6612767431694,39.3382581065574,26814,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6602818469945,39.3382581065574,26815,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6592869508196,39.3382581065574,26816,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6582920546448,39.3382581065574,26817,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6572971584699,39.3382581065574,26818,1,111.267779437,4846824.4723,Greenspring,9653.22740119,GREENSPRING,3,0
-76.6563022622951,39.3382581065574,26819,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6553073661202,39.3382581065574,26820,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6543124699454,39.3382581065574,26821,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6533175737705,39.3382581065574,26822,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6523226775956,39.3382581065574,26823,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6513277814208,39.3382581065574,26824,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6503328852459,39.3382581065574,26825,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.649337989071,39.3382581065574,26826,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6483430928962,39.3382581065574,26827,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6473481967213,39.3382581065574,26828,1,340.363890414,14826251.0664,Woodberry,18239.3677625,WOODBERRY,2,0
-76.6463533005464,39.3382581065574,26829,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6453584043716,39.3382581065574,26830,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6443635081967,39.3382581065574,26831,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6433686120218,39.3382581065574,26832,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.642373715847,39.3382581065574,26833,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6413788196721,39.3382581065574,26834,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6403839234973,39.3382581065574,26835,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6393890273224,39.3382581065574,26836,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6383941311475,39.3382581065574,26837,1,166.524646603,7253813.60602,Medfield,10675.3331909,MEDFIELD,3,0
-76.6373992349727,39.3382581065574,26838,1,49.6181038761,2161364.60484,Hoes Heights,6676.30227241,HOES HEIGHTS,2,0
-76.6364043387978,39.3382581065574,26839,1,49.6181038761,2161364.60484,Hoes Heights,6676.30227241,HOES HEIGHTS,2,0
-76.635409442623,39.3382581065574,26840,1,49.6181038761,2161364.60484,Hoes Heights,6676.30227241,HOES HEIGHTS,2,0
-76.6344145464481,39.3382581065574,26841,1,49.6181038761,2161364.60484,Hoes Heights,6676.30227241,HOES HEIGHTS,2,0
-76.6334196502732,39.3382581065574,26842,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6324247540983,39.3382581065574,26843,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6314298579235,39.3382581065574,26844,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6304349617486,39.3382581065574,26845,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6294400655738,39.3382581065574,26846,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.6284451693989,39.3382581065574,26847,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
-76.627450273224,39.3382581065574,26848,1,612.795699339,26693380.6632,Roland Park,34818.7825672,ROLAND PARK,4,0
